frame,group,session,user_speak_mean,user_speak_sd,user_turns_mean,user_turns_sd,user_add_mean,user_add_sd,user_del_mean,user_del_sd,AU01_grp_avg,AU01_grp_std,AU02_grp_avg,AU02_grp_std,AU04_grp_avg,AU04_grp_std,AU05_grp_avg,AU05_grp_std,AU06_grp_avg,AU06_grp_std,AU07_grp_avg,AU07_grp_std,AU09_grp_avg,AU09_grp_std,AU10_grp_avg,AU10_grp_std,AU11_grp_avg,AU11_grp_std,AU12_grp_avg,AU12_grp_std,AU14_grp_avg,AU14_grp_std,AU15_grp_avg,AU15_grp_std,AU17_grp_avg,AU17_grp_std,AU20_grp_avg,AU20_grp_std,AU23_grp_avg,AU23_grp_std,AU24_grp_avg,AU24_grp_std,AU25_grp_avg,AU25_grp_std,AU26_grp_avg,AU26_grp_std,AU28_grp_avg,AU28_grp_std,AU43_grp_avg,AU43_grp_std,head_rotate_x_mean_grp_avg,head_rotate_x_mean_grp_std,head_rotate_x_std_grp_avg,head_rotate_x_std_grp_std,head_rotate_y_mean_grp_avg,head_rotate_y_mean_grp_std,head_rotate_y_std_grp_avg,head_rotate_y_std_grp_std,head_rotate_z_mean_grp_avg,head_rotate_z_mean_grp_std,head_rotate_z_std_grp_avg,head_rotate_z_std_grp_std,mouth_area_mean_grp_avg,mouth_area_mean_grp_std,mouth_area_std_grp_avg,mouth_area_std_grp_std,CQ
107,98_4,98,1.2596666666666667,1.158105445208778,1.0,0.816496580927726,0.0,0.0,0.0,0.0,7.75,7.75806032459145,5.25,5.261891294962297,0.0,0.0,0.0,0.0,2.75,4.763139720814412,7.0,12.12435565298214,0.0,0.0,7.5,12.99038105676658,0.0,0.0,4.75,8.227241335952167,8.0,12.708265027138834,0.0,0.0,0.0,0.0,0.0,0.0,3.25,5.629165124598851,13.75,7.949056547792323,4.75,5.973901572674261,0.75,1.299038105676658,0.0,0.0,0.0,0.0,6.924456521739129,4.036310433140135,5.880457444994249,6.611215844396012,11.413375603864733,93.5259302434566,70.39230657908789,68.76464613262081,7.383303140096618,57.71173371103568,105.90811587183408,64.79785160439867,1056.3769550120774,629.3387832287576,138.86957276971134,109.0589899389121,10.333333333333334
108,98_4,98,0.8463333333333334,1.1968960782884297,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,11.0,11.0,3.5,3.774917217635375,0.0,0.0,0.0,0.0,0.75,1.299038105676658,7.0,12.12435565298214,0.0,0.0,7.0,12.12435565298214,0.0,0.0,2.0,3.4641016151377544,7.75,12.852528934026951,0.25,0.4330127018922193,1.5,1.5,0.0,0.0,5.75,5.261891294962297,17.25,10.256095748383007,3.5,4.924428900898052,0.25,0.4330127018922193,0.5,0.5,0.0,0.0,5.617708333333333,5.039579780727699,1.8211539881999383,1.424142754127489,12.46909722222222,93.083639275786,76.47540627622209,74.52165744446549,58.16874999999999,73.67085592702743,91.34201706264436,54.81388769890645,1001.1732638888888,583.9989375801042,138.57870723030055,80.0543690629254,9.333333333333332
109,98_4,98,2.0980000000000003,2.261781598651824,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,3.4641016151377544,0.0,0.0,2.5,4.330127018922194,0.0,0.0,0.0,0.0,14.25,10.638961415476606,0.5,0.5,3.25,1.920286436967152,0.0,0.0,1.25,2.165063509461097,15.5,10.012492197250394,1.75,1.299038105676658,0.5,0.5,0.0,0.0,0.0,0.0,5.630555555555556,3.819426767635863,3.687818094642008,2.1546935060820096,-1.6909722222222214,104.41936743453412,56.83092960486048,54.74565123845076,48.41770833333334,28.19955432921449,96.97956573664692,56.18203705434113,645.5779513888889,421.7833893418343,213.70871859708905,158.8928634729332,10.333333333333334
110,98_4,98,2.534666666666667,2.796431336940391,1.0,0.816496580927726,5.333333333333333,7.542472332656507,0.0,0.0,1.0,1.0,0.0,0.0,2.25,2.277608394786075,1.5,1.5,0.5,0.8660254037844386,6.25,10.825317547305485,0.0,0.0,7.0,11.554220008291344,0.0,0.0,4.0,6.928203230275509,10.25,11.627015954233483,0.0,0.0,2.25,1.299038105676658,0.0,0.0,4.75,8.227241335952167,15.75,9.41740410091868,4.75,5.448623679425842,0.0,0.0,0.0,0.0,0.25,0.4330127018922193,6.178078613516114,4.159766173181135,4.135630294296023,2.3919325439211936,60.36288804713804,61.34191609823026,60.1330704347995,52.58631009435871,49.94263477032227,45.31863165775582,83.71848088424719,57.33067086962608,584.8306268939393,468.98264611656566,296.9008734227327,238.58472183284,9.666666666666668
111,98_4,98,0.3343333333333333,0.4728187343534047,0.3333333333333333,0.4714045207910317,5.0,7.071067811865476,0.0,0.0,5.0,3.3166247903554,0.5,0.5,1.0,1.0,1.0,1.7320508075688772,0.5,0.8660254037844386,4.5,7.794228634059948,0.0,0.0,4.5,7.794228634059948,0.0,0.0,3.5,6.06217782649107,6.25,9.12071817347735,1.25,2.165063509461097,5.0,5.873670062235365,0.0,0.0,3.75,6.49519052838329,15.25,8.814051281902097,3.75,4.264680527307995,0.0,0.0,0.0,0.0,0.0,0.0,7.177083333333334,4.867270849339838,2.738949432022171,2.290244960926156,23.56909722222222,80.75869460209168,81.09763438440405,71.06850797520795,-72.43090277777779,56.31744434363768,87.27035264967404,67.1176633681327,831.0861111111112,479.9137232242944,116.6158153999962,97.02199310689056,9.666666666666668
112,98_4,98,1.507,0.0719073477933003,1.0,0.0,0.0,0.0,0.0,0.0,8.75,8.757139944068497,4.25,4.264680527307995,0.25,0.4330127018922193,0.0,0.0,0.0,0.0,5.25,9.093266739736606,0.0,0.0,6.5,11.258330249197702,0.0,0.0,2.25,3.897114317029974,8.5,11.324751652906125,3.25,2.165063509461097,4.75,3.960744879438715,0.0,0.0,5.5,7.262919523166975,11.75,10.615436872781071,1.5,2.0615528128088303,0.0,0.0,0.0,0.0,0.25,0.4330127018922193,7.295486111111112,4.344671706434195,4.565230548942399,3.140798582097484,93.0888888888889,53.85268238874424,63.55913371537726,36.89895295143918,59.95798611111111,37.17247899731916,95.15966432413256,54.9554093332179,937.4630208333332,542.6460858543082,145.71696142678826,97.54521890771464,10.333333333333334
113,98_4,98,2.3640000000000003,2.474150089761465,0.6666666666666666,0.4714045207910317,7.333333333333333,10.370899457402697,0.0,0.0,7.75,7.75806032459145,0.0,0.0,0.75,0.82915619758885,0.0,0.0,0.75,0.82915619758885,6.0,8.12403840463596,0.0,0.0,8.0,11.0227038425243,0.0,0.0,2.0,1.4142135623730951,9.0,12.18605760695394,8.5,8.52936105461599,7.75,5.931905258852336,0.0,0.0,6.75,11.691342951089922,12.75,10.848386976873568,4.5,2.598076211353316,1.5,1.5,0.0,0.0,0.25,0.4330127018922193,4.747222222222223,4.529029308966932,5.412434355506298,3.180690309390195,78.45659722222223,60.154185068575806,52.26985470799194,50.55292313748489,6.188194444444445,4.476763728833173,102.51207033612468,61.70108198373151,634.9472222222223,398.8445586209632,208.3914322430371,142.46554320427407,10.666666666666666
114,98_4,98,1.2713333333333334,1.2586917370384574,0.6666666666666666,0.4714045207910317,4.666666666666667,6.599663291074443,0.0,0.0,1.75,1.7853571071357126,1.75,1.299038105676658,3.25,3.2691742076555053,0.0,0.0,0.75,1.299038105676658,3.75,6.49519052838329,0.0,0.0,4.0,6.928203230275509,0.0,0.0,2.0,3.4641016151377544,13.5,9.912113800799505,4.75,3.561951712193752,8.25,6.417748826496718,0.0,0.0,3.75,6.49519052838329,17.5,10.897247358851684,0.25,0.4330127018922193,0.0,0.0,0.0,0.0,0.0,0.0,3.553125,4.947596371212041,6.173551772194744,3.6229815753323664,80.05138888888888,48.99791065793104,62.04249992431004,36.13956022811422,71.50659722222223,57.25876871441084,68.20442192780914,46.84759677723929,663.331076388889,385.3796698695073,153.48616064185936,124.86860382030952,10.666666666666666
115,98_4,98,2.232333333333333,1.714460913005083,1.3333333333333333,0.9428090415820634,1.6666666666666667,2.357022603955158,0.6666666666666666,0.9428090415820634,3.75,4.264680527307995,1.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.5,0.8660254037844386,2.0,3.4641016151377544,0.0,0.0,3.25,5.629165124598851,0.0,0.0,1.25,2.165063509461097,9.75,6.722164829874376,6.25,6.417748826496718,7.5,9.069178573608529,0.0,0.0,3.5,6.06217782649107,15.5,9.759610647971568,1.75,1.920286436967152,0.0,0.0,0.0,0.0,0.0,0.0,5.858333333333333,3.6525438243625343,4.597053385189275,2.791136879683122,64.65416666666667,42.63687538224525,86.6528043253023,57.099564128158526,-2.2482638888888884,12.030505343116884,113.3743880597162,65.6446807632226,602.6786458333333,349.16226745679546,178.79505057052012,156.9090966604309,10.666666666666666
1,99_1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.164414002968976,5.0,5.715476066494082,0.3333333333333333,0.4714045207910317,1.6666666666666667,1.699673171197595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,2.494438257849294,22.33333333333333,7.586537784494028,0.0,0.0,0.0,0.0,16.333333333333332,7.586537784494028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.10489417989418,2.0051491971469533,12.396984810013375,5.048895574624591,35.85925925925926,4.34615643859626,104.4221512642315,4.227986267416474,-22.129298941798947,62.05759036726352,103.82422709998986,10.913406393941074,430.9708664021164,35.722116759422185,156.89252258031993,33.160236184319594,14.0
2,99_1,99,2.103,1.493777984396164,0.6666666666666666,0.4714045207910317,1.0,1.4142135623730951,1.0,1.4142135623730951,13.666666666666666,2.0548046676563256,1.6666666666666667,2.357022603955158,0.0,0.0,0.6666666666666666,0.9428090415820634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.160246899469287,18.33333333333333,8.65383665716478,20.0,5.0990195135927845,0.0,0.0,0.0,0.0,15.0,4.898979485566356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4142135623730951,-6.499907407407407,5.31257723416786,11.317907347181787,6.483689432423708,35.85092592592593,44.350658357868895,84.60916884051137,15.001110170527143,-38.348055555555554,31.829674137664,112.96541850481356,14.124028483302444,423.6206018518519,115.93831907180936,226.1018551975069,33.12776869812766,14.0
3,99_1,99,1.1306666666666667,0.8075173200756887,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,14.666666666666666,2.867441755680876,3.6666666666666665,4.496912521077348,0.6666666666666666,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.8284271247461903,0.0,0.0,0.0,0.0,3.333333333333333,4.027681991198191,17.0,1.632993161855452,14.0,7.25718035235908,0.0,0.0,0.0,0.0,19.33333333333333,2.867441755680876,2.0,2.8284271247461903,0.0,0.0,0.0,0.0,0.0,0.0,-0.9042195767195764,4.280366139351172,6.970747484655273,2.2000984392098086,59.67563492063491,32.521332253026095,68.08512723572242,13.752175935424884,-45.96011904761905,24.687602583577064,105.26728278544654,22.774830340217804,435.0399669312169,46.280985790415485,242.68759440637945,51.412894812838346,14.0
4,99_1,99,1.0273333333333332,0.773665015077944,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,11.666666666666666,5.734883511361751,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,2.6246692913372702,13.666666666666666,1.699673171197595,13.333333333333334,8.498365855987974,0.0,0.0,0.0,0.0,26.666666666666668,0.9428090415820634,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.357022603955158,-0.3973015873015872,5.427543171668237,5.444521372930306,0.6063204475041317,39.12568783068784,61.56741907080632,70.3337678760444,9.796836153038443,-88.15492063492063,32.44981065303237,87.11376538208923,8.319792080699173,539.2254894179895,70.92474967018838,227.527321123422,21.77999001446808,14.0
5,99_1,99,5.296,0.9466646713593996,1.6666666666666667,0.4714045207910317,0.0,0.0,0.0,0.0,7.666666666666667,4.642796092394707,1.6666666666666667,1.699673171197595,0.6666666666666666,0.9428090415820634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,2.6666666666666665,3.771236166328253,13.333333333333334,3.0912061651652345,17.666666666666668,8.178562764256865,0.0,0.0,0.0,0.0,19.0,4.546060565661952,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,-0.9795370370370368,2.966794198373168,6.955579770180697,3.259761935980624,41.209775132275134,53.55729409087325,88.82740002038588,23.20390424646777,-52.04156084656085,36.66371229710805,104.62192918009504,10.953320218623874,603.7019973544974,150.39645625790695,369.3287630001966,168.78409428623658,14.0
6,99_1,99,1.8413333333333337,0.5197321959967032,1.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,3.2998316455372216,0.6666666666666666,0.9428090415820634,1.0,0.816496580927726,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,5.666666666666667,3.858612300930075,6.333333333333333,1.247219128924647,0.0,0.0,0.0,0.0,18.0,6.48074069840786,0.6666666666666666,0.9428090415820634,0.0,0.0,0.0,0.0,0.6666666666666666,0.9428090415820634,-0.3877116402116403,1.6372577237971495,4.269292999550797,1.225857785098583,54.46198412698413,30.694314760365344,46.46496713481916,2.765050335170512,-51.8380291005291,45.31746639155638,80.24583704163923,19.991670356601706,293.69107142857143,103.24689298126056,263.11781209069494,15.456044993462225,14.0
7,99_1,99,1.3156666666666668,0.2128290915787177,1.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,6.599663291074443,2.0,2.8284271247461903,1.3333333333333333,1.247219128924647,1.0,0.816496580927726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.741657386773941,7.666666666666667,3.299831645537222,12.666666666666666,1.699673171197595,0.0,0.0,0.0,0.0,21.0,4.08248290463863,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,1.0,1.4142135623730951,-0.2550000000000001,3.6274237817190698,5.105328537824458,1.105924117930357,43.42083333333333,34.218634616093496,78.60019972118056,3.934001370006003,-48.39472222222222,13.346196405255478,103.17871034753271,10.124319749357392,423.02532407407415,130.28261651838565,309.10286963800445,32.60207074592783,12.0
8,99_1,99,2.596,1.8363928410519,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,5.333333333333333,5.557777333511022,0.0,0.0,0.6666666666666666,0.4714045207910317,2.333333333333333,3.2998316455372216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.559026084010437,5.333333333333333,4.496912521077348,6.0,4.08248290463863,0.0,0.0,0.0,0.0,16.333333333333332,6.599663291074443,0.6666666666666666,0.9428090415820634,0.0,0.0,0.0,0.0,0.0,0.0,2.8227248677248675,3.675579708045555,5.048740827906911,1.2647340554141504,31.94037037037037,37.343031809963485,61.3166252767953,5.297429491026001,-39.77193562610229,24.413752240476988,84.16033064278746,6.57699079565713,212.840405643739,55.669661523816906,241.4293541281984,33.42455124771742,8.0
9,99_1,99,1.2406666666666666,0.8786054606907219,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,6.0,4.898979485566356,0.0,0.0,1.3333333333333333,1.8856180831641267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.8284271247461903,0.0,0.0,0.6666666666666666,0.9428090415820634,3.0,4.242640687119285,3.6666666666666665,0.9428090415820634,8.333333333333334,6.847546194724712,0.0,0.0,0.0,0.0,14.333333333333334,7.760297817881877,1.3333333333333333,1.8856180831641267,0.0,0.0,0.0,0.0,0.0,0.0,3.1036640211640214,3.175230684399003,4.110219032358115,1.209527054762466,26.16219576719577,48.224462878266046,61.08727329194223,22.777879245775267,-31.35679894179894,49.52904217439583,78.7527649485843,16.93959112155786,255.9401256613756,139.89252936875735,269.9411615187549,143.39400068471738,11.0
10,99_1,99,0.5723333333333334,0.8094015621982015,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,4.0,4.320493798938574,2.0,2.8284271247461903,0.6666666666666666,0.9428090415820634,2.6666666666666665,2.494438257849294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.8284271247461903,5.333333333333333,3.858612300930076,4.666666666666667,4.109609335312651,0.0,0.0,0.0,0.0,13.0,11.04536101718726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7591534391534391,1.2854636086107052,2.741650283355808,2.2932854199745405,38.3722619047619,30.546006411955045,45.85624935054267,32.71246390636614,-10.29595238095238,16.24741822272099,62.892798507874375,45.78505190696029,286.51600529100523,249.45046809461164,223.3155135687405,169.00579054604506,13.0
11,99_1,99,6.284999999999999,3.6931829993471306,2.0,0.816496580927726,0.0,0.0,0.0,0.0,3.0,2.160246899469287,0.0,0.0,0.3333333333333333,0.4714045207910317,2.0,2.8284271247461903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.8284271247461903,6.333333333333333,6.342099196813483,4.0,4.96655480858378,0.0,0.0,0.0,0.0,14.0,11.04536101718726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3612566137566136,1.3913032606497182,3.177977144484174,1.96761616571048,39.90673280423281,30.70150011884201,49.7557461554684,35.61938316019332,-5.259074074074076,8.558373998645179,85.48974503001358,39.38859514793538,240.03897486772487,223.0720190167845,192.568138409951,117.26676796589946,13.666666666666666
12,99_1,99,1.881,0.6646823802890119,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.741657386773941,0.3333333333333333,0.4714045207910317,2.0,1.4142135623730951,1.0,0.816496580927726,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4142135623730951,0.0,0.0,0.0,0.0,1.3333333333333333,1.8856180831641267,8.666666666666666,6.599663291074443,6.0,4.242640687119285,0.0,0.0,0.3333333333333333,0.4714045207910317,13.666666666666666,10.07747763855398,1.3333333333333333,1.8856180831641267,1.0,1.4142135623730951,0.0,0.0,1.3333333333333333,1.8856180831641267,1.284537037037037,1.1645688001993724,2.9803594416816845,2.33836237379436,40.716388888888886,29.38905566272781,48.30226889479031,35.40809808026504,-11.105740740740742,28.690725119583803,64.42829067887402,45.75698850931203,226.0168055555556,183.06511432333173,173.6284631985146,133.09517592988053,14.0
13,99_1,99,2.122333333333333,1.5123699576786391,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,2.333333333333333,3.2998316455372216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.164414002968976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1362962962962962,0.94751411092279,1.4451809127014592,1.0372029645376464,26.84685185185185,20.183256752937737,35.753068546838094,25.44856240087256,-1.1085185185185178,38.91078268716586,51.84472642567268,36.89084835095175,132.23435185185184,132.00915175328598,174.25492538820038,151.85964992554574,9.0
14,99_1,99,3.985,0.609638144038467,1.6666666666666667,0.4714045207910317,0.0,0.0,0.0,0.0,11.0,11.343133018115704,2.0,2.160246899469287,0.6666666666666666,0.9428090415820634,0.6666666666666666,0.9428090415820634,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4142135623730951,0.0,0.0,0.0,0.0,6.0,4.320493798938574,7.0,4.242640687119285,9.666666666666666,4.988876515698588,0.0,0.0,0.3333333333333333,0.4714045207910317,24.0,2.943920288775949,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,1.3333333333333333,1.8856180831641267,2.333333333333333,3.2998316455372216,2.6314814814814818,9.6457479953384,6.456781465146524,1.3371161093716282,33.68849206349206,56.6448698770129,79.9929975881065,18.734435575129247,-80.82208994708994,31.285961589796013,88.91939717425096,18.20984719217411,480.1339285714286,170.90962607501123,376.4027001179668,240.8004944916765,12.666666666666666
15,99_1,99,1.2263333333333333,1.7342972319902057,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,8.333333333333334,9.741092797468305,2.333333333333333,3.2998316455372216,2.6666666666666665,3.771236166328253,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,6.944222218666553,8.333333333333334,9.104333522498443,0.0,0.0,0.0,0.0,11.666666666666666,13.02134998974974,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,3.5148148148148146,6.491343291099932,3.123335837083012,2.2088648551646264,26.575,39.206912537724016,46.08891916315387,23.02907939898728,-16.072222222222223,29.48850712513497,74.12043767293645,43.43462655517093,112.3074074074074,98.08536656229164,92.7101343971412,86.54723925883094,12.666666666666666
16,99_1,99,4.455333333333333,3.156485000052361,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,8.666666666666666,3.0912061651652345,0.0,0.0,3.6666666666666665,5.185449728701348,1.3333333333333333,1.8856180831641267,0.6666666666666666,0.9428090415820634,1.0,1.4142135623730951,0.0,0.0,1.0,1.4142135623730951,0.0,0.0,1.0,1.4142135623730951,2.333333333333333,3.2998316455372216,13.333333333333334,8.055363982396381,11.0,6.48074069840786,0.0,0.0,0.0,0.0,22.33333333333333,5.792715732327588,1.0,1.4142135623730951,1.0,1.4142135623730951,0.0,0.0,3.0,2.449489742783178,3.237777777777778,7.054575274566624,5.63480052907573,1.1515885224766211,67.8275925925926,59.78232064923965,59.05988847206712,13.05409599817408,1.426481481481484,59.290727465962775,107.68276449014232,14.217900724060016,374.5024074074074,93.96564995747504,221.1194392143215,97.70052081246816,14.0
17,99_1,99,1.0526666666666669,1.4886954766580782,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,13.666666666666666,10.656244908763853,6.0,8.48528137423857,0.6666666666666666,0.9428090415820634,1.6666666666666667,0.9428090415820634,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.0,0.0,2.0,2.8284271247461903,0.0,0.0,0.3333333333333333,0.4714045207910317,2.0,2.8284271247461903,18.666666666666668,4.189935029992178,16.666666666666668,4.642796092394706,0.0,0.0,0.6666666666666666,0.9428090415820634,20.33333333333333,2.6246692913372702,1.3333333333333333,1.8856180831641267,0.6666666666666666,0.9428090415820634,0.0,0.0,0.3333333333333333,0.4714045207910317,2.641256613756614,7.72825421781388,7.827461160107148,3.806429225997239,51.73978835978836,41.31486580209097,74.12624549923324,5.237322148156216,-27.56554232804233,24.55213306370773,102.25010467991456,14.196375023826295,255.94080026455023,44.675489742378,165.39536399097054,93.5461248482012,14.0
18,99_1,99,1.0806666666666669,0.7995099888195407,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,10.666666666666666,13.02134998974974,4.0,5.656854249492381,2.333333333333333,2.6246692913372702,1.0,0.816496580927726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.666666666666666,5.792715732327589,5.0,2.449489742783178,0.0,0.0,0.3333333333333333,0.4714045207910317,16.333333333333332,8.73053390247253,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,5.185449728701348,3.185277777777778,8.536579445637887,5.295629113052555,1.2301956992742449,54.71953703703704,46.81426642886002,55.69225555294339,18.60430478777832,4.061481481481482,3.522916673663281,87.51908537214932,24.045425920763343,224.7203703703704,178.11663868244187,159.27448107368113,125.66498873720444,5.666666666666667
19,99_1,99,0.7646666666666667,0.5555011751162687,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,6.0,8.48528137423857,0.0,0.0,2.6666666666666665,1.699673171197595,0.6666666666666666,0.9428090415820634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.9428090415820634,1.3333333333333333,1.247219128924647,0.0,0.0,0.0,0.0,15.666666666666666,11.440668201153676,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.48528137423857,5.28925925925926,8.006321914809979,3.5006645807865504,2.182111231578928,39.30148148148148,35.058757268045,54.18466465727604,20.506568011649364,-9.06962962962963,22.98659759061499,65.8777472226251,16.61905169082642,169.61037037037036,118.72636108691708,159.14954813087311,124.38421238668434,2.6666666666666665
20,99_1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.632993161855452,2.0,2.160246899469287,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.320493798938574,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.0,0.0,0.6666666666666666,0.9428090415820634,0.9666666666666665,0.9358102055121758,3.969278322066181,1.93216343198535,20.40833333333333,12.98944193766044,48.10626136120374,19.808636637591885,1.7027777777777782,10.39854052556071,56.01960932114679,21.914669664543982,172.05416666666667,199.97340005402387,415.8120506966541,498.25026447311257,3.0
21,99_1,99,2.4886666666666666,2.464395170331973,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,1.0,0.816496580927726,0.0,0.0,1.0,1.4142135623730951,0.6666666666666666,0.9428090415820634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,1.0,0.816496580927726,1.0,0.816496580927726,0.0,0.0,0.0,0.0,3.6666666666666665,4.496912521077348,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.4675925925925926,0.953880781834586,2.7186528719247227,2.8317386794700417,6.578703703703702,4.725529524475971,32.20352519132794,25.93046702407995,0.5287037037037039,3.8049136612834817,30.47512731401919,24.89648781295585,89.05046296296297,111.48670120324556,176.62472340965357,195.05298668845296,3.0
22,99_1,99,2.321,2.107129326833073,1.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,6.128258770283413,1.3333333333333333,1.8856180831641267,0.6666666666666666,0.9428090415820634,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,5.436502143433364,6.0,8.48528137423857,0.0,0.0,0.0,0.0,12.333333333333334,8.9566858950296,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.7583333333333333,1.174044134447095,2.8334737712635323,2.003661501415091,58.64629629629629,41.934603293232286,43.156262309306925,31.835076657592985,24.8462962962963,17.59886832508645,73.79355728354746,52.23525234548194,247.2703703703704,203.98462377478305,194.20919963156285,180.85367136134465,5.333333333333333
23,99_1,99,2.7516666666666665,1.9883417434859847,1.0,0.816496580927726,0.0,0.0,0.0,0.0,3.6666666666666665,4.496912521077348,1.0,1.4142135623730951,0.0,0.0,2.333333333333333,3.2998316455372216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,4.0,5.656854249492381,1.6666666666666667,2.357022603955158,0.0,0.0,0.0,0.0,10.0,11.430952132988164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.382407407407407,3.589465276881349,1.8324943731828576,1.70265825507353,10.632407407407408,7.595525517534461,46.94731444662917,42.71903708800902,33.33796296296296,39.58220481388915,54.52500764083347,47.2621740048442,156.4226851851852,193.475498245154,65.02989604320821,46.33767890689903,13.666666666666666
